DAY,YEAR,JUL,REG,LOC,LOCATION ,RIVER,MALL,NOPI,AGWT,DUCKS,% ICE,% WET,County
9/6/2005,2005,249,2,50,Crane Lake,Illinois River,60,0,0,350,0,-0- ,"Mason, Illinois"
9/20/2005,2005,263,2,50,Crane Lake,Illinois River,500,300,520,"2,100",0,-0- ,"Mason, Illinois"
10/10/2005,2005,283,2,50,Crane Lake,Illinois River,870,40,75,"1,085",0,-0- ,"Mason, Illinois"
10/17/2005,2005,290,2,50,Crane Lake,Illinois River,940,110,770,"3,330",0,-0- ,"Mason, Illinois"
10/24/2005,2005,297,2,50,Crane Lake,Illinois River,"5,195",480,"1,435","8,070",0,-0- ,"Mason, Illinois"
11/2/2005,2005,306,2,50,Crane Lake,Illinois River,"4,680","1,560","1,560","13,260",0,-0- ,"Mason, Illinois"
11/7/2005,2005,311,2,50,Crane Lake,Illinois River,"4,640","3,480","1,160","20,880",0,-0- ,"Mason, Illinois"
11/17/2005,2005,321,2,50,Crane Lake,Illinois River,"29,800","5,800",0,"50,100",95,-0- ,"Mason, Illinois"
11/21/2005,2005,325,2,50,Crane Lake,Illinois River,"16,500","1,375",0,"26,125",0,-0- ,"Mason, Illinois"
11/30/2005,2005,334,2,50,Crane Lake,Illinois River,"45,740","2,180","3,630","71,875",25,-0- ,"Mason, Illinois"
12/13/2005,2005,347,2,50,Crane Lake,Illinois River,"1,000",0,0,"1,015",97,-0- ,"Mason, Illinois"
12/19/2005,2005,353,2,50,Crane Lake,Illinois River,"10,015",0,0,"10,015",99,-0- ,"Mason, Illinois"
12/29/2005,2005,363,2,50,Crane Lake,Illinois River,100,0,0,175,99,-0- ,"Mason, Illinois"
1/5/2006,2006,5,2,50,Crane Lake,Illinois River,20,0,0,55,0,-0- ,"Mason, Illinois"
9/6/2006,2006,249,2,50,Crane Lake,Illinois River,400,0,210,950,0,-0- ,"Mason, Illinois"
9/14/2006,2006,257,2,50,Crane Lake,Illinois River,110,0,0,245,0,-0- ,"Mason, Illinois"
9/25/2006,2006,268,2,50,Crane Lake,Illinois River,275,280,450,"1,320",0,-0- ,"Mason, Illinois"
10/19/2006,2006,292,2,50,Crane Lake,Illinois River,"3,640",590,"2,360","9,310",0,-0- ,"Mason, Illinois"
10/24/2006,2006,297,2,50,Crane Lake,Illinois River,"8,780",960,"2,880","18,380",0,-0- ,"Mason, Illinois"
11/1/2006,2006,305,2,50,Crane Lake,Illinois River,"17,100",870,"7,250","31,600",0,-0- ,"Mason, Illinois"
11/8/2006,2006,312,2,50,Crane Lake,Illinois River,"17,250","7,000","5,250","34,750",0,-0- ,"Mason, Illinois"
11/13/2006,2006,317,2,50,Crane Lake,Illinois River,"11,400","2,000","3,000","19,400",0,-0- ,"Mason, Illinois"
11/22/2006,2006,326,2,50,Crane Lake,Illinois River,"7,905",520,"1,040","10,400",0,-0- ,"Mason, Illinois"
11/27/2006,2006,331,2,50,Crane Lake,Illinois River,"17,265",590,590,"23,800",0,-0- ,"Mason, Illinois"
12/13/2006,2006,347,2,50,Crane Lake,Illinois River,"9,000",0,0,"9,100",80,-0- ,"Mason, Illinois"
12/18/2006,2006,352,2,50,Crane Lake,Illinois River,"12,465",0,0,"12,850",10,-0- ,"Mason, Illinois"
12/26/2006,2006,360,2,50,Crane Lake,Illinois River,"10,100",0,0,"10,100",0,-0- ,"Mason, Illinois"
1/2/2007,2007,2,2,50,Crane Lake,Illinois River,600,0,0,600,0,-0- ,"Mason, Illinois"
9/4/2007,2007,247,2,50,Crane Lake,Illinois River,0,0,0,0,0,-0- ,"Mason, Illinois"
9/10/2007,2007,253,2,50,Crane Lake,Illinois River,0,0,0,0,0,-0- ,"Mason, Illinois"
9/26/2007,2007,269,2,50,Crane Lake,Illinois River,55,110,100,265,0,-0- ,"Mason, Illinois"
10/12/2007,2007,285,2,50,Crane Lake,Illinois River,330,150,160,"1,090",0,-0- ,"Mason, Illinois"
10/23/2007,2007,296,2,50,Crane Lake,Illinois River,"1,800","2,500","1,000","7,800",0,-0- ,"Mason, Illinois"
10/29/2007,2007,302,2,50,Crane Lake,Illinois River,"7,300","2,265",300,"14,995",0,-0- ,"Mason, Illinois"
11/13/2007,2007,317,2,50,Crane Lake,Illinois River,"10,990",465,565,"19,105",0,-0- ,"Mason, Illinois"
11/23/2007,2007,327,2,50,Crane Lake,Illinois River,"11,500",0,0,"16,270",0,-0- ,"Mason, Illinois"
11/27/2007,2007,331,2,50,Crane Lake,Illinois River,"15,760",410,410,"17,900",0,-0- ,"Mason, Illinois"
12/4/2007,2007,338,2,50,Crane Lake,Illinois River,"22,640",0,0,"26,410",99,-0- ,"Mason, Illinois"
12/18/2007,2007,352,2,50,Crane Lake,Illinois River,"4,000",0,0,"4,000",99,-0- ,"Mason, Illinois"
12/26/2007,2007,360,2,50,Crane Lake,Illinois River,100,0,0,100,99,-0- ,"Mason, Illinois"
9/2/2008,2008,245,2,50,Crane Lake,Illinois River,0,0,100,200,0,-0- ,"Mason, Illinois"
9/9/2008,2008,252,2,50,Crane Lake,Illinois River,0,0,0,0,0,-0- ,"Mason, Illinois"
9/16/2008,2008,259,2,50,Crane Lake,Illinois River,10,0,0,10,0,-0- ,"Mason, Illinois"
10/13/2008,2008,286,2,50,Crane Lake,Illinois River,0,0,0,0,0,-0- ,"Mason, Illinois"
10/20/2008,2008,293,2,50,Crane Lake,Illinois River,220,200,500,"1,330",0,-0- ,"Mason, Illinois"
10/28/2008,2008,301,2,50,Crane Lake,Illinois River,"3,900",100,100,"6,400",0,-0- ,"Mason, Illinois"
11/3/2008,2008,307,2,50,Crane Lake,Illinois River,500,100,0,"1,050",0,-0- ,"Mason, Illinois"
11/10/2008,2008,314,2,50,Crane Lake,Illinois River,"5,230",0,0,"6,530",20,-0- ,"Mason, Illinois"
11/18/2008,2008,322,2,50,Crane Lake,Illinois River,"2,260",0,100,"2,760",5,-0- ,"Mason, Illinois"
11/25/2008,2008,329,2,50,Crane Lake,Illinois River,575,0,0,"1,160",10,-0- ,"Mason, Illinois"
12/2/2008,2008,336,2,50,Crane Lake,Illinois River,"1,910",0,0,"2,060",60,-0- ,"Mason, Illinois"
12/22/2008,2008,356,2,50,Crane Lake,Illinois River,0,0,0,0,100,-0- ,"Mason, Illinois"
12/29/2008,2008,363,2,50,Crane Lake,Illinois River,500,0,0,500,95,-0- ,"Mason, Illinois"
1/5/2009,2009,5,2,50,Crane Lake,Illinois River,0,0,0,0,99,-0- ,"Mason, Illinois"
9/2/2009,2009,245,2,50,Crane Lake,Illinois River,0,0,0,100,0,-0- ,"Mason, Illinois"
9/9/2009,2009,252,2,50,Crane Lake,Illinois River,10,0,0,110,0,-0- ,"Mason, Illinois"
9/14/2009,2009,257,2,50,Crane Lake,Illinois River,20,0,0,130,0,-0- ,"Mason, Illinois"
10/13/2009,2009,286,2,50,Crane Lake,Illinois River,350,0,0,350,0,-0- ,"Mason, Illinois"
10/20/2009,2009,293,2,50,Crane Lake,Illinois River,"1,200",400,100,"2,100",0,-0- ,"Mason, Illinois"
11/2/2009,2009,306,2,50,Crane Lake,Illinois River,"1,300",0,100,"4,100",0,-0- ,"Mason, Illinois"
11/11/2009,2009,315,2,50,Crane Lake,Illinois River,"2,500",0,0,"2,900",0,-0- ,"Mason, Illinois"
11/23/2009,2009,327,2,50,Crane Lake,Illinois River,130,0,0,"3,180",0,-0- ,"Mason, Illinois"
12/1/2009,2009,335,2,50,Crane Lake,Illinois River,"8,000",0,0,"8,210",0,-0- ,"Mason, Illinois"
12/7/2009,2009,341,2,50,Crane Lake,Illinois River,"7,400",0,0,"8,400",20,-0- ,"Mason, Illinois"
12/15/2009,2009,349,2,50,Crane Lake,Illinois River,"8,000",0,0,"9,005",90,-0- ,"Mason, Illinois"
12/21/2009,2009,355,2,50,Crane Lake,Illinois River,200,0,0,330,95,-0- ,"Mason, Illinois"
12/28/2009,2009,362,2,50,Crane Lake,Illinois River,0,0,0,0,90,-0- ,"Mason, Illinois"
1/4/2010,2010,4,2,50,Crane Lake,Illinois River,0,0,0,0,99,-0- ,"Mason, Illinois"
9/8/2010,2010,251,2,50,Crane Lake,Illinois River,25,0,0,175,0,-0- ,"Mason, Illinois"
9/14/2010,2010,257,2,50,Crane Lake,Illinois River,100,0,0,225,0,-0- ,"Mason, Illinois"
9/20/2010,2010,263,2,50,Crane Lake,Illinois River,10,0,0,10,0,-0- ,"Mason, Illinois"
10/11/2010,2010,284,2,50,Crane Lake,Illinois River,50,50,0,200,0,-0- ,"Mason, Illinois"
10/18/2010,2010,291,2,50,Crane Lake,Illinois River,135,0,0,135,0,-0- ,"Mason, Illinois"
10/25/2010,2010,298,2,50,Crane Lake,Illinois River,170,0,0,345,0,-0- ,"Mason, Illinois"
11/2/2010,2010,306,2,50,Crane Lake,Illinois River,450,250,0,"1,210",0,-0- ,"Mason, Illinois"
11/8/2010,2010,312,2,50,Crane Lake,Illinois River,750,0,200,"1,700",0,-0- ,"Mason, Illinois"
11/16/2010,2010,320,2,50,Crane Lake,Illinois River,"1,400",300,300,"2,800",0,-0- ,"Mason, Illinois"
11/23/2010,2010,327,2,50,Crane Lake,Illinois River,"2,600",600,0,"6,550",0,-0- ,"Mason, Illinois"
12/3/2010,2010,337,2,50,Crane Lake,Illinois River,"2,200",0,0,"3,800",90,-0- ,"Mason, Illinois"
12/14/2010,2010,348,2,50,Crane Lake,Illinois River,0,0,0,0,100,-0- ,"Mason, Illinois"
12/28/2010,2010,362,2,50,Crane Lake,Illinois River,60,0,0,90,99,-0- ,"Mason, Illinois"
1/3/2011,2011,3,2,50,Crane Lake,Illinois River,10,0,0,35,95,-0- ,"Mason, Illinois"
8/30/2011,2011,242,2,50,Crane Lake,Illinois River,0,0,0,100,0,-0- ,"Mason, Illinois"
9/6/2011,2011,249,2,50,Crane Lake,Illinois River,0,0,0,0,0,-0- ,"Mason, Illinois"
9/12/2011,2011,255,2,50,Crane Lake,Illinois River,0,0,0,0,0,-0- ,"Mason, Illinois"
9/22/2011,2011,265,2,50,Crane Lake,Illinois River,70,25,25,195,0,-0- ,"Mason, Illinois"
10/10/2011,2011,283,2,50,Crane Lake,Illinois River,20,80,10,145,0,-0- ,"Mason, Illinois"
10/17/2011,2011,290,2,50,Crane Lake,Illinois River,500,50,300,"1,350",0,-0- ,"Mason, Illinois"
10/24/2011,2011,297,2,50,Crane Lake,Illinois River,600,50,0,800,0,-0- ,"Mason, Illinois"
11/1/2011,2011,305,2,50,Crane Lake,Illinois River,350,400,300,"1,525",0,-0- ,"Mason, Illinois"
11/15/2011,2011,319,2,50,Crane Lake,Illinois River,"3,500",0,100,"8,500",0,-0- ,"Mason, Illinois"
11/21/2011,2011,325,2,50,Crane Lake,Illinois River,"7,200",200,0,"10,700",0,-0- ,"Mason, Illinois"
11/30/2011,2011,334,2,50,Crane Lake,Illinois River,"14,600",300,"3,000","18,110",50,-0- ,"Mason, Illinois"
12/7/2011,2011,341,2,50,Crane Lake,Illinois River,"20,470","1,000","9,100","33,370",5,-0- ,"Mason, Illinois"
12/12/2011,2011,346,2,50,Crane Lake,Illinois River,"18,000",0,0,"18,400",0,-0- ,"Mason, Illinois"
12/23/2011,2011,357,2,50,Crane Lake,Illinois River,"5,660",0,0,"5,760",10,-0- ,"Mason, Illinois"
12/28/2011,2011,362,2,50,Crane Lake,Illinois River,"5,500",0,0,"5,510",10,-0- ,"Mason, Illinois"
1/4/2012,2012,4,2,50,Crane Lake,Illinois River,"7,000",0,0,"7,000",99,-0- ,"Mason, Illinois"
9/6/2012,2012,249,2,50,Crane Lake,Illinois River,10,0,50,660,0,-0- ,"Mason, Illinois"
9/10/2012,2012,253,2,50,Crane Lake,Illinois River,5,0,20,45,0,-0- ,"Mason, Illinois"
9/20/2012,2012,263,2,50,Crane Lake,Illinois River,0,0,20,125,0,-0- ,"Mason, Illinois"
9/27/2012,2012,270,2,50,Crane Lake,Illinois River,100,0,100,250,0,-0- ,"Mason, Illinois"
10/15/2012,2012,288,2,50,Crane Lake,Illinois River,10,100,100,"1,010",0,-0- ,"Mason, Illinois"
10/29/2012,2012,302,2,50,Crane Lake,Illinois River,"4,380",930,"1,860","17,400",0,-0- ,"Mason, Illinois"
11/8/2012,2012,312,2,50,Crane Lake,Illinois River,"3,500","7,000",0,"35,000",0,-0- ,"Mason, Illinois"
11/13/2012,2012,317,2,50,Crane Lake,Illinois River,"15,640","2,300",0,"46,000",0,-0- ,"Mason, Illinois"
11/20/2012,2012,324,2,50,Crane Lake,Illinois River,"35,050","2,785","1,670","55,700",0,-0- ,"Mason, Illinois"
11/26/2012,2012,330,2,50,Crane Lake,Illinois River,"37,375","3,115","1,870","62,300",0,-0- ,"Mason, Illinois"
12/6/2012,2012,340,2,50,Crane Lake,Illinois River,"24,725","5,750","2,875","55,125",0,-0- ,"Mason, Illinois"
12/12/2012,2012,346,2,50,Crane Lake,Illinois River,"70,000",0,0,"72,000",90,-0- ,"Mason, Illinois"
12/19/2012,2012,353,2,50,Crane Lake,Illinois River,"18,020","3,400","8,500","46,160",0,-0- ,"Mason, Illinois"
12/27/2012,2012,361,2,50,Crane Lake,Illinois River,"7,720",0,0,"8,020",95,-0- ,"Mason, Illinois"
1/2/2013,2013,2,2,50,Crane Lake,Illinois River,300,0,0,350,99,-0- ,"Mason, Illinois"
1/8/2013,2013,8,2,50,Crane Lake,Illinois River,"3,000",0,0,"3,005",99,-0- ,"Mason, Illinois"
9/3/2013,2013,246,2,50,Crane Lake,Illinois River,10,5,0,40,0,-0- ,"Mason, Illinois"
9/13/2013,2013,256,2,50,Crane Lake,Illinois River,0,5,0,10,0,-0- ,"Mason, Illinois"
9/25/2013,2013,268,2,50,Crane Lake,Illinois River,10,0,0,20,0,-0- ,"Mason, Illinois"
10/14/2013,2013,287,2,50,Crane Lake,Illinois River,20,200,200,520,0,-0- ,"Mason, Illinois"
10/23/2013,2013,296,2,50,Crane Lake,Illinois River,200,100,100,"1,000",0,-0- ,"Mason, Illinois"
10/28/2013,2013,301,2,50,Crane Lake,Illinois River,"1,500",200,100,"14,150",0,-0- ,"Mason, Illinois"
11/8/2013,2013,312,2,50,Crane Lake,Illinois River,"3,710",0,600,"31,460",0,-0- ,"Mason, Illinois"
11/14/2013,2013,318,2,50,Crane Lake,Illinois River,"22,000",500,0,"33,650",5,-0- ,"Mason, Illinois"
11/19/2013,2013,323,2,50,Crane Lake,Illinois River,"9,400",750,500,"45,155",0,-0- ,"Mason, Illinois"
11/27/2013,2013,331,2,50,Crane Lake,Illinois River,"11,000",0,0,"12,500",75,-0- ,"Mason, Illinois"
12/6/2013,2013,340,2,50,Crane Lake,Illinois River,"2,700",0,"1,500","4,205",50,-0- ,"Mason, Illinois"
12/12/2013,2013,346,2,50,Crane Lake,Illinois River,200,0,0,210,99,-0- ,"Mason, Illinois"
12/19/2013,2013,353,2,50,Crane Lake,Illinois River,200,0,0,900,99,-0- ,"Mason, Illinois"
12/23/2013,2013,357,2,50,Crane Lake,Illinois River,0,0,0,500,99,-0- ,"Mason, Illinois"
12/30/2013,2013,364,2,50,Crane Lake,Illinois River,100,0,0,100,95,-0- ,"Mason, Illinois"
1/8/2014,2014,8,2,50,Crane Lake,Illinois River,0,0,0,5,99,-0- ,"Mason, Illinois"
9/3/2014,2014,246,2,50,Crane Lake,Illinois River,0,0,0,150,0,60,"Mason, Illinois"
9/11/2014,2014,254,2,50,Crane Lake,Illinois River,0,0,0,0,0,90,"Mason, Illinois"
9/16/2014,2014,259,2,50,Crane Lake,Illinois River,0,0,0,0,0,90,"Mason, Illinois"
9/23/2014,2014,266,2,50,Crane Lake,Illinois River,0,0,0,0,0,90,"Mason, Illinois"
10/16/2014,2014,289,2,50,Crane Lake,Illinois River,0,0,0,200,0,100,"Mason, Illinois"
10/20/2014,2014,293,2,50,Crane Lake,Illinois River,55,0,0,450,0,100,"Mason, Illinois"
10/29/2014,2014,302,2,50,Crane Lake,Illinois River,10,25,0,740,0,100,"Mason, Illinois"
11/5/2014,2014,309,2,50,Crane Lake,Illinois River,300,420,25,"17,980",0,100,"Mason, Illinois"
11/12/2014,2014,316,2,50,Crane Lake,Illinois River,"3,400",0,0,"6,550",0,100,"Mason, Illinois"
11/20/2014,2014,324,2,50,Crane Lake,Illinois River,10,0,0,100,90,100,"Mason, Illinois"
11/25/2014,2014,329,2,50,Crane Lake,Illinois River,310,0,100,835,10,100,"Mason, Illinois"
12/3/2014,2014,337,2,50,Crane Lake,Illinois River,5,0,0,5,99,100,"Mason, Illinois"
12/9/2014,2014,343,2,50,Crane Lake,Illinois River,0,0,0,0,60,100,"Mason, Illinois"
12/17/2014,2014,351,2,50,Crane Lake,Illinois River,100,0,0,205,0,100,"Mason, Illinois"
12/29/2014,2014,363,2,50,Crane Lake,Illinois River,"1,250",0,0,"1,250",30,100,"Mason, Illinois"
1/5/2015,2015,5,2,50,Crane Lake,Illinois River,0,0,0,15,99,100,"Mason, Illinois"
8/31/2015,2015,243,2,50,Crane Lake,Illinois River,25,0,0,425,0,90,"Mason, Illinois"
9/9/2015,2015,252,2,50,Crane Lake,Illinois River,50,0,0,850,0,80,"Mason, Illinois"
9/16/2015,2015,259,2,50,Crane Lake,Illinois River,50,0,200,600,0,80,"Mason, Illinois"
9/21/2015,2015,264,2,50,Crane Lake,Illinois River,10,10,100,330,0,80,"Mason, Illinois"
10/14/2015,2015,287,2,50,Crane Lake,Illinois River,0,0,200,200,0,80,"Mason, Illinois"
10/22/2015,2015,295,2,50,Crane Lake,Illinois River,50,0,100,555,0,90,"Mason, Illinois"
10/26/2015,2015,299,2,50,Crane Lake,Illinois River,5,0,0,605,0,90,"Mason, Illinois"
11/2/2015,2015,306,2,50,Crane Lake,Illinois River,0,0,0,"5,310",0,90,"Mason, Illinois"
11/9/2015,2015,313,2,50,Crane Lake,Illinois River,220,0,55,"2,180",0,90,"Mason, Illinois"
11/24/2015,2015,328,2,50,Crane Lake,Illinois River,310,0,0,"4,130",10,100,"Mason, Illinois"
12/3/2015,2015,337,2,50,Crane Lake,Illinois River,0,0,0,60,0,100,"Mason, Illinois"
12/8/2015,2015,342,2,50,Crane Lake,Illinois River,960,0,100,"1,210",0,100,"Mason, Illinois"
12/15/2015,2015,349,2,50,Crane Lake,Illinois River,140,0,0,390,0,100,"Mason, Illinois"
12/22/2015,2015,356,2,50,Crane Lake,Illinois River,130,0,0,130,0,100,"Mason, Illinois"
12/29/2015,2015,363,2,50,Crane Lake,Illinois River,500,0,0,500,0,100,"Mason, Illinois"
1/5/2016,2016,5,2,50,Crane Lake,Illinois River,610,0,0,610,30,100,"Mason, Illinois"
8/31/2016,2016,244,2,50,Crane Lake,Illinois River,0,0,0,0,0,60,"Mason, Illinois"
9/6/2016,2016,249,2,50,Crane Lake,Illinois River,0,0,0,0,0,90,"Mason, Illinois"
9/14/2016,2016,257,2,50,Crane Lake,Illinois River,50,50,0,500,0,90,"Mason, Illinois"
9/20/2016,2016,263,2,50,Crane Lake,Illinois River,5,0,0,305,0,90,"Mason, Illinois"
10/10/2016,2016,283,2,50,Crane Lake,Illinois River,5,0,30,35,0,90,"Mason, Illinois"
10/18/2016,2016,291,2,50,Crane Lake,Illinois River,50,100,10,"1,210",0,95,"Mason, Illinois"
10/24/2016,2016,297,2,50,Crane Lake,Illinois River,25,0,405,"1,480",0,100,"Mason, Illinois"
11/1/2016,2016,305,2,50,Crane Lake,Illinois River,300,50,510,"1,710",0,100,"Mason, Illinois"
11/7/2016,2016,311,2,50,Crane Lake,Illinois River,50,0,100,410,0,100,"Mason, Illinois"
11/14/2016,2016,318,2,50,Crane Lake,Illinois River,"1,200",200,500,"3,400",0,100,"Mason, Illinois"
11/21/2016,2016,325,2,50,Crane Lake,Illinois River,"1,300",0,0,"1,520",5,100,"Mason, Illinois"
11/29/2016,2016,333,2,50,Crane Lake,Illinois River,"2,500",0,700,"3,310",0,100,"Mason, Illinois"
12/7/2016,2016,341,2,50,Crane Lake,Illinois River,"13,800",100,"3,010","17,415",5,100,"Mason, Illinois"
12/12/2016,2016,346,2,50,Crane Lake,Illinois River,"17,000",0,"1,000","18,000",95,100,"Mason, Illinois"
12/21/2016,2016,355,2,50,Crane Lake,Illinois River,"2,000",0,0,"2,000",99,100,"Mason, Illinois"
12/27/2016,2016,361,2,50,Crane Lake,Illinois River,900,0,0,915,90,100,"Mason, Illinois"
1/5/2017,2017,5,2,50,Crane Lake,Illinois River,15,0,0,15,99,100,"Mason, Illinois"
2/14/2017,2017,45,2,50,Crane Lake,Illinois River,"2,200","1,600",300,"4,700",-0- ,-0- ,"Mason, Illinois"
2/21/2017,2017,52,2,50,Crane Lake,Illinois River,"10,000","2,200","2,000","20,110",-0- ,-0- ,"Mason, Illinois"
3/2/2017,2017,61,2,50,Crane Lake,Illinois River,"1,350",0,100,"8,005",-0- ,-0- ,"Mason, Illinois"
3/9/2017,2017,68,2,50,Crane Lake,Illinois River,110,0,"1,400","4,655",-0- ,-0- ,"Mason, Illinois"
3/16/2017,2017,75,2,50,Crane Lake,Illinois River,720,50,"1,300","6,170",-0- ,-0- ,"Mason, Illinois"
3/28/2017,2017,87,2,50,Crane Lake,Illinois River,60,0,"1,800","4,225",-0- ,-0- ,"Mason, Illinois"
4/14/2017,2017,104,2,50,Crane Lake,Illinois River,0,0,0,10,-0- ,-0- ,"Mason, Illinois"
9/6/2017,2017,249,2,50,Crane Lake,Illinois River,0,0,0,0,0,70,"Mason, Illinois"
9/14/2017,2017,257,2,50,Crane Lake,Illinois River,0,0,0,0,0,70,"Mason, Illinois"
9/21/2017,2017,264,2,50,Crane Lake,Illinois River,0,0,0,0,0,70,"Mason, Illinois"
9/27/2017,2017,270,2,50,Crane Lake,Illinois River,0,0,200,300,0,70,"Mason, Illinois"
10/20/2017,2017,293,2,50,Crane Lake,Illinois River,0,0,0,200,0,90,"Mason, Illinois"
10/26/2017,2017,299,2,50,Crane Lake,Illinois River,200,0,0,500,0,90,"Mason, Illinois"
10/31/2017,2017,304,2,50,Crane Lake,Illinois River,"2,200","1,100","1,000","7,750",0,90,"Mason, Illinois"
11/10/2017,2017,314,2,50,Crane Lake,Illinois River,"3,000","1,000",0,"5,100",10,90,"Mason, Illinois"
11/13/2017,2017,317,2,50,Crane Lake,Illinois River,"8,000",0,400,"8,940",0,90,"Mason, Illinois"
11/22/2017,2017,326,2,50,Crane Lake,Illinois River,"5,000",0,"1,500","8,150",20,90,"Mason, Illinois"
11/29/2017,2017,333,2,50,Crane Lake,Illinois River,"1,500",0,0,"2,780",0,100,"Mason, Illinois"
12/7/2017,2017,341,2,50,Crane Lake,Illinois River,"8,050",0,600,"9,050",10,100,"Mason, Illinois"
12/14/2017,2017,348,2,50,Crane Lake,Illinois River,"1,100",0,0,"1,150",20,100,"Mason, Illinois"
12/19/2017,2017,353,2,50,Crane Lake,Illinois River,"2,300",10,0,"2,560",10,100,"Mason, Illinois"
12/26/2017,2017,360,2,50,Crane Lake,Illinois River,"19,200",0,0,"19,400",90,100,"Mason, Illinois"
1/3/2018,2018,3,2,50,Crane Lake,Illinois River,"2,510",0,0,"2,720",90,100,"Mason, Illinois"
2/26/2018,2018,57,2,50,Crane Lake,Illinois River,"12,600","5,000",600,"18,800",20,100,"Mason, Illinois"
3/8/2018,2018,67,2,50,Crane Lake,Illinois River,105,0,0,"1,905",20,100,"Mason, Illinois"
3/15/2018,2018,74,2,50,Crane Lake,Illinois River,"1,600",200,0,"17,800",0,100,"Mason, Illinois"
3/22/2018,2018,81,2,50,Crane Lake,Illinois River,"3,300",500,"2,000","14,300",0,100,"Mason, Illinois"
3/28/2018,2018,87,2,50,Crane Lake,Illinois River,800,0,100,"6,840",0,100,"Mason, Illinois"
4/10/2018,2018,100,2,50,Crane Lake,Illinois River,10,0,150,"1,770",0,90,"Mason, Illinois"
4/17/2018,2018,107,2,50,Crane Lake,Illinois River,20,0,40,"1,020",0,90,"Mason, Illinois"
4/26/2018,2018,116,2,50,Crane Lake,Illinois River,10,0,30,255,0,90,"Mason, Illinois"
9/4/2018,2018,247,2,50,Crane Lake,Illinois River,0,0,0,0,0,80,"Mason, Illinois"
9/12/2018,2018,255,2,50,Crane Lake,Illinois River,0,0,0,0,0,80,"Mason, Illinois"
9/21/2018,2018,264,2,50,Crane Lake,Illinois River,0,0,0,50,0,80,"Mason, Illinois"
9/27/2018,2018,270,2,50,Crane Lake,Illinois River,0,100,0,110,0,70,"Mason, Illinois"
10/12/2018,2018,285,2,50,Crane Lake,Illinois River,110,400,"1,500","2,810",0,90,"Mason, Illinois"
10/18/2018,2018,291,2,50,Crane Lake,Illinois River,700,300,500,"2,810",0,90,"Mason, Illinois"
10/24/2018,2018,297,2,50,Crane Lake,Illinois River,"2,800",200,"3,600","14,610",0,90,"Mason, Illinois"
11/2/2018,2018,306,2,50,Crane Lake,Illinois River,260,0,"1,000","5,890",0,90,"Mason, Illinois"
11/9/2018,2018,313,2,50,Crane Lake,Illinois River,"7,000",500,"1,000","38,500",0,100,"Mason, Illinois"
11/14/2018,2018,318,2,50,Crane Lake,Illinois River,"12,000","2,000","1,000","19,000",90,100,"Mason, Illinois"
11/20/2018,2018,324,2,50,Crane Lake,Illinois River,"7,600",500,500,"11,300",10,100,"Mason, Illinois"
11/29/2018,2018,333,2,50,Crane Lake,Illinois River,"9,000",0,0,"9,020",90,100,"Mason, Illinois"
12/7/2018,2018,341,2,50,Crane Lake,Illinois River,"3,200",0,0,"3,225",50,100,"Mason, Illinois"
12/11/2018,2018,345,2,50,Crane Lake,Illinois River,"2,000",0,0,"2,010",90,100,"Mason, Illinois"
12/17/2018,2018,351,2,50,Crane Lake,Illinois River,210,0,0,210,10,100,"Mason, Illinois"
1/3/2019,2019,3,2,50,Crane Lake,Illinois River,"2,400",0,0,"2,405",30,100,"Mason, Illinois"
1/10/2019,2019,10,2,50,Crane Lake,Illinois River,10,0,0,20,20,100,"Mason, Illinois"
2/27/2019,2019,58,2,50,Crane Lake,Illinois River,200,0,0,"2,100",90,100,"Mason, Illinois"
3/4/2019,2019,63,2,50,Crane Lake,Illinois River,10,0,0,720,50,100,"Mason, Illinois"
3/11/2019,2019,70,2,50,Crane Lake,Illinois River,100,0,0,"3,345",90,100,"Mason, Illinois"
3/18/2019,2019,77,2,50,Crane Lake,Illinois River,10,0,0,"8,370",0,100,"Mason, Illinois"
3/26/2019,2019,85,2,50,Crane Lake,Illinois River,15,0,0,"3,585",0,100,"Mason, Illinois"
4/8/2019,2019,98,2,50,Crane Lake,Illinois River,0,0,0,360,0,100,"Mason, Illinois"
9/4/2019,2019,247,2,50,Crane Lake,Illinois River,0,0,0,5,0,70,"Mason, Illinois"
9/13/2019,2019,256,2,50,Crane Lake,Illinois River,0,0,100,"1,450",0,90,"Mason, Illinois"
9/19/2019,2019,262,2,50,Crane Lake,Illinois River,0,0,0,110,0,90,"Mason, Illinois"
9/26/2019,2019,269,2,50,Crane Lake,Illinois River,0,0,0,10,0,90,"Mason, Illinois"
10/17/2019,2019,290,2,50,Crane Lake,Illinois River,200,0,50,350,0,100,"Mason, Illinois"
10/24/2019,2019,297,2,50,Crane Lake,Illinois River,"3,320",500,"2,000","8,620",0,100,"Mason, Illinois"
10/28/2019,2019,301,2,50,Crane Lake,Illinois River,700,100,600,"3,820",0,100,"Mason, Illinois"
